stoloc,wh_id,arecod,locsts,velzon,wrkzon,aisle_id,trvseq,rescod,lochgt,loclen,locwid,locvrc,maxqvl,curqvl,pndqvl,trfpct,erfpct,useflg,stoflg,pckflg,repflg,asgflg,cipflg,cntseq,numcnt,abccod,cntdte,devcod,lokcod,locacc,voc_chkdgt,lstdte,lstcod,lst_usr_id,slotseq,perm_asgflg,cntzon_id,section,x,y,z,attr1,attr2,attr3,attr4,attr5,basepoint_id,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,border_pad,auto_mov_flg,slot_id,def_maxqvl,ignore_psh_flg,u_version,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id,cntbck_ena_flg,prdlin,stgloc,vc_wgtlmt,vc_stggrp_id,vc_instg_id,vc_outstg_id,vc_stoseq,vc_beam_id,vc_beam_pos,vc_curwgt
M2N79B,ARCSG03,4MEZSTR1,E,A,M2ND,M2ND,1009445,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2N80B,ARCSG03,4MEZSTR1,E,A,M2ND,M2ND,1009460,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2N81B,ARCSG03,4MEZSTR1,E,A,M2ND,M2ND,1009475,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2N82B,ARCSG03,4MEZSTR1,E,A,M2ND,M2ND,1009490,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2N83B,ARCSG03,4MEZSTR1,E,A,M2ND,M2ND,1009505,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2N84B,ARCSG03,4MEZSTR1,E,A,M2ND,M2ND,1009520,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2N85B,ARCSG03,4MEZSTR1,E,A,M2ND,M2ND,1009535,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2N86B,ARCSG03,4MEZSTR1,E,A,M2ND,M2ND,1009550,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2N87B,ARCSG03,4MEZSTR1,E,A,M2ND,M2ND,1009565,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2N88B,ARCSG03,4MEZSTR1,E,A,M2ND,M2ND,1009580,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2N89B,ARCSG03,4MEZSTR1,E,A,M2ND,M2ND,1009595,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2N90B,ARCSG03,4MEZSTR1,E,A,M2ND,M2ND,1009610,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2N91B,ARCSG03,4MEZSTR1,E,A,M2ND,M2ND,1009625,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2N92B,ARCSG03,4MEZSTR1,E,A,M2ND,M2ND,1009640,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2N93B,ARCSG03,4MEZSTR1,E,A,M2ND,M2ND,1009655,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2N94B,ARCSG03,4MEZSTR1,E,A,M2ND,M2ND,1009670,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2N95B,ARCSG03,4MEZSTR1,E,A,M2ND,M2ND,1009685,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2N96B,ARCSG03,4MEZSTR1,E,A,M2ND,M2ND,1009700,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P07B,ARCSG03,4MEZSTR1,E,A,M2PA,M2PA,1009611,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P08B,ARCSG03,4MEZSTR1,E,A,M2PA,M2PA,1009596,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P09B,ARCSG03,4MEZSTR1,E,A,M2PA,M2PA,1009581,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P10B,ARCSG03,4MEZSTR1,E,A,M2PA,M2PA,1009566,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P11B,ARCSG03,4MEZSTR1,E,A,M2PA,M2PA,1009551,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P12B,ARCSG03,4MEZSTR1,E,A,M2PA,M2PA,1009536,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P13B,ARCSG03,4MEZSTR1,E,A,M2PA,M2PA,1009521,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P14B,ARCSG03,4MEZSTR1,E,A,M2PA,M2PA,1009506,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P15B,ARCSG03,4MEZSTR1,E,A,M2PA,M2PA,1009491,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P16B,ARCSG03,4MEZSTR1,E,A,M2PA,M2PA,1009476,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P17B,ARCSG03,4MEZSTR1,E,A,M2PA,M2PA,1009461,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P18B,ARCSG03,4MEZSTR1,E,A,M2PA,M2PA,1009446,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P19B,ARCSG03,4MEZSTR1,E,A,M2PA,M2PA,1009431,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P20B,ARCSG03,4MEZSTR1,E,A,M2PA,M2PA,1009416,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P21B,ARCSG03,4MEZSTR1,E,A,M2PA,M2PA,1009401,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P22B,ARCSG03,4MEZSTR1,E,A,M2PA,M2PA,1009386,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P23B,ARCSG03,4MEZSTR1,E,A,M2PA,M2PA,1009371,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P24B,ARCSG03,4MEZSTR1,E,A,M2PA,M2PA,1009356,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P31B,ARCSG03,4MEZSTR1,E,A,M2PB,M2PB,1009251,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P32B,ARCSG03,4MEZSTR1,E,A,M2PB,M2PB,1009236,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P33B,ARCSG03,4MEZSTR1,E,A,M2PB,M2PB,1009221,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P34B,ARCSG03,4MEZSTR1,E,A,M2PB,M2PB,1009206,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P35B,ARCSG03,4MEZSTR1,E,A,M2PB,M2PB,1009191,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P36B,ARCSG03,4MEZSTR1,E,A,M2PB,M2PB,1009176,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P37B,ARCSG03,4MEZSTR1,E,A,M2PB,M2PB,1009161,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P38B,ARCSG03,4MEZSTR1,E,A,M2PB,M2PB,1009146,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P39B,ARCSG03,4MEZSTR1,E,A,M2PB,M2PB,1009131,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P40B,ARCSG03,4MEZSTR1,E,A,M2PB,M2PB,1009116,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P41B,ARCSG03,4MEZSTR1,E,A,M2PB,M2PB,1009101,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P42B,ARCSG03,4MEZSTR1,E,A,M2PB,M2PB,1009086,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P43B,ARCSG03,4MEZSTR1,E,A,M2PB,M2PB,1009071,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P44B,ARCSG03,4MEZSTR1,E,A,M2PB,M2PB,1009056,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P45B,ARCSG03,4MEZSTR1,E,A,M2PB,M2PB,1009041,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P46B,ARCSG03,4MEZSTR1,E,A,M2PB,M2PB,1009026,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P47B,ARCSG03,4MEZSTR1,E,A,M2PB,M2PB,1009011,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P48B,ARCSG03,4MEZSTR1,E,A,M2PB,M2PB,1008996,,1000,1000,1000,,12,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,12,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P49B,ARCSG03,4MEZSTR1,E,A,M2PC,M2PC,1010338,,1000,1000,1000,,20,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,20,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P50B,ARCSG03,4MEZSTR1,E,A,M2PC,M2PC,1010323,,1000,1000,1000,,20,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,20,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P51B,ARCSG03,4MEZSTR1,E,A,M2PC,M2PC,1010308,,1000,1000,1000,,20,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,20,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P52B,ARCSG03,4MEZSTR1,E,A,M2PC,M2PC,1010293,,1000,1000,1000,,20,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,20,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P53B,ARCSG03,4MEZSTR1,E,A,M2PC,M2PC,1010278,,1000,1000,1000,,20,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,20,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P54B,ARCSG03,4MEZSTR1,E,A,M2PC,M2PC,1010263,,1000,1000,1000,,20,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,20,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P55B,ARCSG03,4MEZSTR1,E,A,M2PC,M2PC,1010248,,1000,1000,1000,,20,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,20,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P56B,ARCSG03,4MEZSTR1,E,A,M2PC,M2PC,1010233,,1000,1000,1000,,20,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,20,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P57B,ARCSG03,4MEZSTR1,E,A,M2PC,M2PC,1010218,,1000,1000,1000,,20,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,20,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P58B,ARCSG03,4MEZSTR1,E,A,M2PC,M2PC,1010203,,1000,1000,1000,,20,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,20,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P59B,ARCSG03,4MEZSTR1,E,A,M2PC,M2PC,1010188,,1000,1000,1000,,20,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,20,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P60B,ARCSG03,4MEZSTR1,E,A,M2PC,M2PC,1010173,,1000,1000,1000,,20,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,20,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P61B,ARCSG03,4MEZSTR1,E,A,M2PC,M2PC,1010158,,1000,1000,1000,,20,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,20,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P62B,ARCSG03,4MEZSTR1,E,A,M2PC,M2PC,1010143,,1000,1000,1000,,20,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,20,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P63B,ARCSG03,4MEZSTR1,E,A,M2PC,M2PC,1010128,,1000,1000,1000,,20,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,20,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
M2P64B,ARCSG03,4MEZSTR1,E,A,M2PC,M2PC,1010113,,1000,1000,1000,,20,0,0,,,1,1,1,0,0,0,,0,A,,,,ALL,,5/11/2017 9:54,,SUPER,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,20,0,1,5/11/2017 3:54,5/18/2017 7:54:57 AM,SUPER,SUPER,,,,,,,,,,,0
